time,adc,voltage
21:40:57,44608,2.2494483863584347
21:43:57,44800,2.2526710917830166
21:46:57,44736,2.2526710917830166
21:49:58,44800,2.2494483863584347
21:52:58,44672,2.246225680933852
21:55:58,44928,2.2623392080567633
21:58:58,45184,2.2720073243305103
22:01:58,44992,2.268784618905928
22:04:58,44864,2.259116502632181
22:07:58,44800,2.255893797207599
22:10:58,45056,2.265561913481346
22:13:58,44864,2.259116502632181
22:16:58,44992,2.268784618905928
22:19:58,45120,2.2720073243305103
22:22:58,45248,2.278452735179675
22:25:58,45184,2.2752300297550923
22:28:58,45504,2.2881208514534217
22:31:58,45312,2.278452735179675
22:34:58,45632,2.297788967727169
22:37:59,45440,2.2881208514534217
22:40:59,45376,2.2848981460288393
22:43:59,45568,2.2945662623025864
22:46:59,45376,2.2848981460288393
22:49:59,45696,2.3074570840009154
22:52:59,45504,2.291343556878004
22:55:59,45568,2.2945662623025864
22:58:59,45568,2.297788967727169
23:01:59,45632,2.297788967727169
23:04:59,45632,2.297788967727169
23:07:59,45632,2.2945662623025864
23:10:59,45696,2.3010116731517507
23:13:59,45696,2.304234378576333
23:16:59,45952,2.317125200274662
23:19:59,45952,2.31390249485008
23:22:59,45952,2.310679789425498
23:25:59,45952,2.320347905699245
23:29:00,46016,2.317125200274662
23:32:00,46144,2.323570611123827
23:35:00,45888,2.310679789425498
23:38:00,46144,2.320347905699245
23:41:00,46144,2.323570611123827
23:44:00,46144,2.323570611123827
23:47:00,46080,2.320347905699245
23:50:00,46336,2.3332387273975734
23:53:00,46080,2.320347905699245
23:56:00,46144,2.326793316548409
23:59:00,46272,2.3364614328221562
00:02:00,46144,2.326793316548409
00:05:00,46272,2.326793316548409
00:08:00,46272,2.3332387273975734
00:11:00,46272,2.326793316548409
00:14:00,46272,2.3300160219729915
00:17:00,46080,2.323570611123827
00:20:00,46144,2.320347905699245
00:23:00,45888,2.31390249485008
00:26:00,46592,2.3429068436713205
00:29:00,45888,2.3074570840009154
00:32:00,46464,2.3429068436713205
00:35:01,46656,2.3493522545204852
00:38:01,46400,2.3364614328221562
00:41:01,46208,2.323570611123827
00:44:01,46144,2.3300160219729915
00:47:01,46528,2.3429068436713205
00:50:01,46528,2.3429068436713205
00:53:01,46336,2.3300160219729915
00:56:01,46592,2.346129549095903
00:59:01,46976,2.3654657816433966
01:02:01,47424,2.3880247196154722
01:05:01,48832,2.458924238956283
01:08:01,48128,2.42669718471046
01:11:01,49088,2.471815060654612
01:14:02,49024,2.4653696498054476
01:17:02,48832,2.462146944380865
01:20:02,48384,2.4331425955596244
01:23:02,48320,2.42669718471046
01:26:02,48704,2.4557015335317005
01:29:02,49408,2.484705882352941
01:32:02,48704,2.452478828107118
01:35:02,48960,2.4653696498054476
01:38:02,48512,2.439588006408789
01:41:02,48320,2.429919890135042
01:44:02,47616,2.4009155413138017
01:47:02,47296,2.381579308766308
01:50:02,47104,2.368688487067979
01:53:03,47104,2.371911192492561
01:56:03,46912,2.3622430762188142
01:59:03,46848,2.3622430762188142
02:02:03,47232,2.378356603341726
02:05:03,47040,2.368688487067979
02:08:03,47104,2.371911192492561
02:11:03,47360,2.3880247196154722
02:14:03,47360,2.3880247196154722
02:17:03,47488,2.3848020141908903
02:20:03,47616,2.4009155413138017
02:23:03,47616,2.3944701304646374
02:26:03,47680,2.4041382467383836
02:29:03,47808,2.410583657587549
02:32:03,47872,2.410583657587549
02:35:03,47936,2.417029068436713
02:38:03,48064,2.4202517738612954
02:41:03,48384,2.439588006408789
02:44:03,48448,2.436365300984207
02:47:03,48320,2.436365300984207
02:50:03,48384,2.4331425955596244
02:53:03,48384,2.4331425955596244
02:56:03,48384,2.429919890135042
02:59:03,48384,2.436365300984207
03:02:03,48320,2.429919890135042
03:05:03,48192,2.423474479285878
03:08:03,47744,2.4009155413138017
03:11:03,47872,2.4138063630121307
03:14:04,47744,2.4041382467383836
03:17:04,47488,2.3976928358892193
03:20:04,47744,2.4041382467383836
03:23:04,47616,2.3976928358892193
03:26:04,47744,2.4041382467383836
03:29:04,48064,2.4202517738612954
03:32:04,48128,2.423474479285878
03:35:04,48256,2.429919890135042
03:38:04,48128,2.423474479285878
03:41:04,47744,2.4041382467383836
03:44:04,47424,2.3944701304646374
03:47:04,47552,2.3944701304646374
03:50:04,47680,2.4009155413138017
03:53:04,47552,2.391247425040055
03:56:04,47552,2.3976928358892193
03:59:04,47680,2.4009155413138017
04:02:04,47872,2.410583657587549
04:05:04,47872,2.4073609521629664
04:08:04,47808,2.410583657587549
04:11:04,47936,2.410583657587549
04:14:04,47744,2.4073609521629664
04:17:04,47680,2.4041382467383836
04:20:05,47808,2.4073609521629664
04:23:05,47872,2.410583657587549
04:26:05,47808,2.4073609521629664
04:29:05,47808,2.4073609521629664
04:32:05,47744,2.4009155413138017
04:35:05,47808,2.4073609521629664
04:38:05,47872,2.4073609521629664
04:41:05,47616,2.3944701304646374
04:44:05,47424,2.3848020141908903
04:47:05,47488,2.3880247196154722
04:50:05,47296,2.381579308766308
04:53:05,47040,2.371911192492561
04:56:05,47232,2.381579308766308
04:59:05,47296,2.381579308766308
05:02:05,47424,2.3880247196154722
05:05:05,47424,2.3848020141908903
05:08:05,47360,2.3848020141908903
05:11:05,47488,2.391247425040055
05:14:06,47552,2.3976928358892193
05:17:06,47424,2.3880247196154722
05:20:06,47424,2.3880247196154722
05:23:06,47616,2.3976928358892193
05:26:06,47296,2.381579308766308
05:29:06,47296,2.378356603341726
05:32:06,48064,2.423474479285878
05:35:06,47296,2.381579308766308
05:38:06,48128,2.42669718471046
05:41:06,46976,2.3654657816433966
05:44:06,46848,2.359020370794232
05:47:06,47040,2.371911192492561
05:50:06,46848,2.359020370794232
05:53:06,47616,2.4009155413138017
05:56:06,46976,2.368688487067979
05:59:06,47680,2.3976928358892193
06:02:06,46912,2.3622430762188142
06:05:06,47040,2.368688487067979
06:08:06,46912,2.3622430762188142
06:11:06,46912,2.3622430762188142
06:14:07,47104,2.371911192492561
06:17:07,46976,2.368688487067979
06:20:07,46976,2.3654657816433966
06:23:07,46976,2.3654657816433966
06:26:07,47872,2.410583657587549
06:29:07,47104,2.368688487067979
06:32:07,47040,2.371911192492561
06:35:07,47040,2.371911192492561
06:38:07,47104,2.371911192492561
06:41:07,47232,2.381579308766308
06:44:07,47168,2.3751338979171432
06:47:07,47104,2.371911192492561
06:50:07,47232,2.378356603341726
06:53:07,47424,2.3880247196154722
06:56:07,47488,2.391247425040055
06:59:07,47424,2.3880247196154722
07:02:07,47488,2.391247425040055
07:05:07,47424,2.3848020141908903
07:08:07,47424,2.3880247196154722
07:11:07,47424,2.3848020141908903
07:14:07,47552,2.3944701304646374
07:17:07,47552,2.3944701304646374
07:20:07,47424,2.391247425040055
07:23:08,47360,2.3848020141908903
07:26:08,47488,2.391247425040055
07:29:08,47552,2.3944701304646374
07:32:08,47488,2.391247425040055
07:35:08,47680,2.4041382467383836
07:38:08,47552,2.3976928358892193
07:41:08,47808,2.4073609521629664
07:44:08,47616,2.3976928358892193
07:47:08,47744,2.4009155413138017
07:50:08,47552,2.3944701304646374
07:53:08,47488,2.391247425040055
07:56:08,47808,2.4073609521629664
07:59:08,48000,2.4202517738612954
08:02:08,48320,2.429919890135042
08:05:08,48000,2.4202517738612954
08:08:08,48384,2.4331425955596244
08:11:08,48704,2.4492561226825362
08:14:08,48768,2.4557015335317005
08:17:08,48640,2.4460334172579534
08:20:08,48384,2.429919890135042
08:23:08,47936,2.410583657587549
08:26:08,47808,2.4073609521629664
08:29:09,47936,2.4138063630121307
08:32:09,48064,2.4202517738612954
08:35:09,47872,2.410583657587549
08:38:09,47744,2.4073609521629664
08:41:09,47872,2.410583657587549
08:44:09,47808,2.4073609521629664
08:47:09,47680,2.4009155413138017
08:50:09,47680,2.4009155413138017
08:53:09,47616,2.3944701304646374
08:56:09,47616,2.4009155413138017
08:59:09,47808,2.4041382467383836
09:02:09,47552,2.3944701304646374
09:05:09,47744,2.4041382467383836
09:08:09,47808,2.4073609521629664
09:11:09,47552,2.391247425040055
09:14:09,47488,2.3880247196154722
09:17:10,47616,2.3944701304646374
09:20:10,47680,2.4009155413138017
09:23:10,47424,2.391247425040055
09:26:10,47232,2.381579308766308
09:29:10,47168,2.3751338979171432
09:32:10,47232,2.381579308766308
09:35:10,47296,2.381579308766308
09:38:10,47360,2.3848020141908903
09:41:10,47232,2.381579308766308
09:44:10,47296,2.381579308766308
09:47:10,47232,2.378356603341726
09:50:10,47104,2.371911192492561
09:53:10,47104,2.371911192492561
09:56:10,47232,2.378356603341726
09:59:11,47232,2.3751338979171432
10:02:11,47232,2.381579308766308
10:05:11,47040,2.368688487067979
10:08:11,47424,2.3848020141908903
10:11:11,47168,2.378356603341726
10:14:11,47040,2.368688487067979
10:17:11,47424,2.3848020141908903
10:20:11,47360,2.381579308766308
10:23:11,47232,2.378356603341726
10:26:11,47616,2.3976928358892193
10:29:11,47552,2.391247425040055
10:32:11,47808,2.4073609521629664
10:35:11,47936,2.4138063630121307
10:38:11,47744,2.4073609521629664
10:41:11,47744,2.4041382467383836
10:44:11,47680,2.4009155413138017
10:47:11,47680,2.4009155413138017
10:50:11,47680,2.4009155413138017
10:53:12,47616,2.4009155413138017
10:56:12,47360,2.3848020141908903
10:59:12,47168,2.378356603341726
11:02:12,47168,2.3751338979171432
11:05:12,47232,2.378356603341726
11:08:12,47296,2.381579308766308
11:11:12,47296,2.381579308766308
11:14:12,47488,2.3944701304646374
11:17:12,47232,2.381579308766308
11:20:12,47296,2.378356603341726
11:23:12,47168,2.3751338979171432
11:26:12,47040,2.368688487067979
11:29:12,47296,2.381579308766308
11:32:12,47168,2.3751338979171432
11:35:12,47168,2.371911192492561
11:38:12,47104,2.371911192492561
11:41:12,47168,2.371911192492561
11:44:12,47168,2.3751338979171432
11:47:12,48448,2.439588006408789
11:50:12,47936,2.4138063630121307
11:53:12,47616,2.3976928358892193
11:56:12,47360,2.3848020141908903
11:59:12,47424,2.3848020141908903
12:02:12,47424,2.3880247196154722
12:05:12,47296,2.3848020141908903
12:08:12,47872,2.4138063630121307
12:11:12,48320,2.4331425955596244
12:14:12,48576,2.4428107118333715
12:17:13,48384,2.4331425955596244
12:20:13,48512,2.4460334172579534
12:23:13,48064,2.423474479285878
12:26:13,47680,2.4009155413138017
12:29:13,47680,2.4009155413138017
12:32:13,47168,2.378356603341726
12:35:13,47360,2.3880247196154722
12:38:13,47040,2.3654657816433966
12:41:13,45504,2.2945662623025864
12:44:13,43904,2.213998626688029
12:47:13,42880,2.1592126344701303
12:50:13,39872,2.0077454795147633
12:53:13,20928,1.053824673838407
12:56:13,47488,2.3944701304646374
12:59:13,30208,1.521116960402838
13:02:13,38528,1.9432913710231172
13:05:13,34112,1.7177019913023575
13:08:13,33472,1.6886976424811169
13:11:13,32128,1.6177981231403067
13:14:13,29888,1.5050034332799267
13:17:13,33024,1.6629159990844586
13:20:13,31552,1.588793774319066
13:23:14,31872,1.6049073014419775
13:26:14,33472,1.6886976424811169
13:29:14,32704,1.6468024719615473
13:32:14,31488,1.5855710688944837
13:35:14,34368,1.7305928130006865
13:38:14,44608,2.2494483863584347
13:41:14,23872,1.2052918287937744
13:44:14,22464,1.1311696040283816
13:47:14,44864,2.255893797207599
13:50:14,43200,2.1753261615930417
13:53:14,43136,2.1753261615930417
13:56:14,44096,2.2236667429617762
13:59:14,44288,2.233334859235523
14:02:14,41856,2.107649347676814
14:05:14,44672,2.2494483863584347
14:08:14,41792,2.101203936827649
14:11:14,39744,2.001300068665598
14:14:14,38080,1.9175097276264592
14:17:14,39808,2.001300068665598
14:20:14,36352,1.827273975738155
14:23:14,20992,1.057047379262989
